City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
0,Spanaway,US,47.104,-122.4346,73.45,64,90,0.0,overcast clouds
1,Vaini,TO,-21.2,-175.2,73.56,94,90,10.36,moderate rain
2,Tiksi,RU,71.6872,128.8694,48.65,64,95,3.27,overcast clouds
3,New Norfolk,AU,-42.7826,147.0587,54.91,72,100,1.99,light rain
4,Cherskiy,RU,68.75,161.3,44.85,76,100,14.99,overcast clouds
5,Cape Town,ZA,-33.9258,18.4232,67.87,74,100,1.99,overcast clouds
6,Prince Albert,CA,53.2001,-105.7677,51.75,82,1,3.44,clear sky
7,Rocha,UY,-34.4833,-54.3333,38.93,87,0,4.65,clear sky
8,Korla,CN,41.7597,86.1469,85.35,32,100,17.92,overcast clouds
9,Kem,RU,64.9555,34.5793,60.28,80,90,7.4,overcast clouds
10,Hermanus,ZA,-34.4187,19.2345,64.9,60,90,3.56,overcast clouds
11,Qaanaaq,GL,77.484,-69.3632,42.35,86,65,2.3,broken clouds
12,Hilo,US,19.7297,-155.09,74.8,93,75,4.61,light rain
13,Khatanga,RU,71.9667,102.5,84.7,23,1,14.61,clear sky
14,Santa Rita,BR,-7.1139,-34.9781,72.27,94,40,8.05,scattered clouds
15,Ushuaia,AR,-54.8,-68.3,38.86,52,0,5.75,clear sky
16,Lebu,CL,-37.6167,-73.65,45.28,86,55,13.73,broken clouds
17,Jamestown,US,42.097,-79.2353,53.71,87,90,2.17,overcast clouds
18,Nemuro,JP,43.3236,145.575,72.03,99,100,13.38,overcast clouds
19,Atuona,PF,-9.8,-139.0333,76.51,76,31,14.12,scattered clouds
20,Bonavista,CA,48.6499,-53.1147,65.12,98,100,22.37,light rain
21,Arraial Do Cabo,BR,-22.9661,-42.0278,67.96,82,75,12.66,broken clouds
22,Pullman,US,46.7313,-117.1796,82.63,23,67,5.23,broken clouds
23,Pierre,US,44.3683,-100.351,66.06,92,90,3.0,fog
24,Cidreira,BR,-30.1811,-50.2056,50.85,75,0,12.19,clear sky
25,Rivadavia,AR,-33.1905,-68.4608,45.52,41,0,17.34,clear sky
26,Santa Marinella,IT,42.0345,11.8536,95.88,56,0,9.33,clear sky
27,Ribeira Grande,PT,38.5167,-28.7,72.0,78,20,2.3,few clouds
28,Rikitea,PF,-23.1203,-134.9692,71.06,79,93,13.56,overcast clouds
29,Poya,NC,-21.35,165.15,64.85,62,48,10.87,scattered clouds
30,Port Elizabeth,ZA,-33.918,25.5701,66.49,55,0,3.44,clear sky
31,Wanning,CN,18.8003,110.3967,89.82,66,99,15.05,overcast clouds
32,Constitucion,CL,-35.3333,-72.4167,48.81,87,42,6.89,scattered clouds
33,Castro,BR,-24.7911,-50.0119,32.0,97,85,5.1,overcast clouds
34,Grindavik,IS,63.8424,-22.4338,57.56,100,90,5.75,drizzle
35,Miyazu,JP,35.5333,135.1833,80.8,84,19,3.24,few clouds
36,Wamba,NG,8.9333,8.6,77.49,82,96,4.97,moderate rain
37,Pangnirtung,CA,66.1451,-65.7125,53.67,67,100,2.21,overcast clouds
38,Soacha,CO,4.5794,-74.2168,51.69,100,75,5.75,broken clouds
39,Baruun-Urt,MN,46.6806,113.2792,63.93,61,92,8.59,overcast clouds
40,Codrington,AU,-38.2667,141.9667,49.8,93,100,6.82,moderate rain
41,Gorontalo,ID,0.5412,123.0595,78.75,89,93,2.44,moderate rain
42,Thompson,CA,55.7435,-97.8558,46.56,87,1,3.44,smoke
43,Lwowek Slaski,PL,51.1107,15.5858,79.0,49,35,15.01,scattered clouds
44,Waipawa,NZ,-41.4122,175.5153,50.04,94,63,4.61,broken clouds
45,Svetlyy,RU,54.675,20.1347,75.25,54,44,10.78,scattered clouds
46,Tual,ID,-5.6667,132.75,81.61,79,22,13.53,few clouds
47,Naushki,RU,50.3828,106.1056,77.47,49,24,8.28,few clouds
48,Lorengau,PG,-2.0226,147.2712,81.45,75,62,4.47,broken clouds
49,Butaritari,KI,3.0707,172.7902,80.22,78,93,4.94,overcast clouds
50,Kapaa,US,22.0752,-159.319,78.12,59,86,4.0,light rain
51,Havelock,US,34.8791,-76.9013,82.38,94,0,5.28,clear sky
52,Saint-Philippe,RE,-21.3585,55.7679,77.22,76,16,14.81,few clouds
53,Kaitangata,NZ,-46.2817,169.8464,48.27,95,100,3.29,overcast clouds
54,Richards Bay,ZA,-28.783,32.0377,74.91,44,0,7.43,clear sky
55,Bintulu,MY,3.1667,113.0333,88.21,70,40,5.99,thunderstorm
56,Dikson,RU,73.5069,80.5464,46.98,96,100,7.07,light rain
57,Punta Arenas,CL,-53.15,-70.9167,39.31,75,0,24.16,clear sky
58,Hobart,AU,-42.8794,147.3294,55.26,64,75,4.0,light rain
59,Soure,BR,-0.7167,-48.5233,78.26,84,11,3.38,few clouds
60,Penzance,GB,50.1186,-5.5371,62.67,88,20,11.5,few clouds
61,Port Lincoln,AU,-34.7333,135.8667,53.15,74,100,12.95,overcast clouds
62,Nikolskoye,RU,59.7035,30.7861,63.79,75,87,13.67,light rain
63,Esperance,AU,-33.8667,121.9,51.64,64,41,15.39,scattered clouds
64,Geraldton,AU,-28.7667,114.6,59.41,67,90,10.36,overcast clouds
65,Mataura,NZ,-46.1927,168.8643,47.48,99,100,1.79,moderate rain
66,Busselton,AU,-33.65,115.3333,53.04,73,100,21.3,overcast clouds
67,Zalantun,CN,48.0,122.7167,62.22,97,100,13.8,overcast clouds
68,Beringovskiy,RU,63.05,179.3167,44.94,87,96,16.69,overcast clouds
69,Vostok,RU,46.4856,135.8833,74.17,76,92,4.97,overcast clouds
70,Palmer,US,42.1584,-72.3287,54.9,88,1,0.0,clear sky
71,Barrow,US,71.2906,-156.7887,42.82,98,90,10.36,overcast clouds
72,Vila Velha,BR,-20.3297,-40.2925,60.75,63,0,5.75,clear sky
73,Albany,US,42.6001,-73.9662,51.31,92,0,3.96,clear sky
74,Bethel,US,41.3712,-73.414,58.05,88,0,3.13,clear sky
75,Sao Filipe,CV,14.8961,-24.4956,76.41,83,82,7.07,broken clouds
76,Aguimes,ES,27.9054,-15.4461,74.66,64,20,33.38,few clouds
77,Gat,IL,31.61,34.7642,96.4,28,0,11.72,clear sky
78,Miraflores,MX,19.2167,-98.8083,57.87,92,96,2.77,overcast clouds
79,Tuktoyaktuk,CA,69.4541,-133.0374,47.08,99,98,2.89,overcast clouds
80,San Jeronimo,PE,-11.9472,-75.2829,48.27,65,97,2.53,overcast clouds
81,Yellowknife,CA,62.456,-114.3525,64.92,72,75,8.05,broken clouds
82,Kysyl-Syr,RU,63.8986,122.7617,79.61,38,5,3.27,clear sky
83,Los Llanos De Aridane,ES,28.6585,-17.9182,70.12,87,20,20.71,few clouds
84,Chokurdakh,RU,70.6333,147.9167,41.16,74,100,16.78,overcast clouds
85,Kahului,US,20.8947,-156.47,76.26,81,1,14.97,clear sky
86,Ponta Do Sol,PT,32.6667,-17.1,78.71,71,3,3.87,clear sky
87,Gorom-Gorom,BF,14.4439,-0.2361,90.79,46,78,10.69,broken clouds
88,Sorland,NO,67.667,12.6934,50.07,75,85,18.54,overcast clouds
89,Lompoc,US,34.6391,-120.4579,61.11,93,90,5.75,mist
90,Guerrero Negro,MX,27.9769,-114.0611,70.25,83,84,8.01,broken clouds
91,Taltal,CL,-25.4,-70.4833,55.38,85,34,2.3,scattered clouds
92,Assiniboia,CA,49.6334,-105.9845,66.11,67,1,0.0,clear sky
93,Toora-Khem,RU,52.4675,96.11,62.11,74,100,2.95,overcast clouds
94,East London,ZA,-33.0153,27.9116,76.14,33,0,3.44,clear sky
95,Bambous Virieux,MU,-20.3428,57.7575,75.45,60,20,14.97,few clouds
96,Bubaque,GW,11.2833,-15.8333,77.16,89,100,18.81,moderate rain
97,Hithadhoo,MV,-0.6,73.0833,81.68,72,47,4.25,scattered clouds
98,Avarua,CK,-21.2078,-159.775,73.45,73,75,14.97,broken clouds
99,Saskylakh,RU,71.9167,114.0833,84.92,24,9,9.95,clear sky
100,Carros,FR,43.7894,7.184,83.44,71,20,10.36,few clouds
101,Arlit,NE,18.7369,7.3853,95.85,31,6,7.07,clear sky
102,Nuoro,IT,40.3211,9.3297,81.66,21,5,3.69,clear sky
103,Henties Bay,NA,-22.116,14.2845,83.61,19,0,25.12,clear sky
104,Kieta,PG,-6.2167,155.6333,79.05,84,55,6.93,light rain
105,Hervey Bay,AU,-25.2986,152.8535,66.02,79,76,1.01,broken clouds
106,Sobolevo,RU,54.4299,31.8996,76.46,42,1,15.52,clear sky
107,Beira,MZ,-19.8436,34.8389,73.49,78,40,11.99,light rain
108,Iztapa,GT,13.9333,-90.7075,75.45,82,15,6.82,few clouds
109,Bluff,NZ,-46.6,168.3333,47.8,95,100,5.28,overcast clouds
110,Torbay,CA,47.6666,-52.7314,67.28,98,90,20.71,light intensity drizzle
111,Buraydah,SA,26.326,43.975,104.45,7,77,1.63,broken clouds
112,Gisborne,NZ,-38.6533,178.0042,47.95,84,50,2.3,scattered clouds
113,Tasiilaq,GL,65.6145,-37.6368,44.46,81,25,1.45,scattered clouds
114,Ambilobe,MG,-13.2,49.05,89.01,29,7,11.23,clear sky
115,Braniewo,PL,54.3797,19.8196,73.4,59,72,9.62,broken clouds
116,Faya,SA,18.3851,42.4509,82.51,50,33,9.93,scattered clouds
117,General Delgado,PY,-27.1667,-56.5167,46.42,77,28,4.99,scattered clouds
118,Faanui,PF,-16.4833,-151.75,76.64,72,82,16.35,broken clouds
119,Hamilton,US,39.1834,-84.5333,69.4,85,1,0.0,clear sky
120,Broome,US,42.2506,-75.833,50.67,96,0,1.68,clear sky
121,Luderitz,NA,-26.6481,15.1594,80.74,20,0,17.18,clear sky
122,Zhigansk,RU,66.7697,123.3711,75.56,32,12,5.66,few clouds
123,Severo-Kurilsk,RU,50.6789,156.125,52.88,95,100,10.6,overcast clouds
124,Ishigaki,JP,24.3448,124.1572,84.33,89,75,6.91,light intensity shower rain
125,Kodiak,US,57.79,-152.4072,54.91,76,90,3.44,overcast clouds
126,Pangody,RU,65.85,74.4859,61.93,52,99,16.46,light rain
127,Kutum,SD,14.2,24.6667,85.51,42,78,15.46,broken clouds
128,Toktogul,KG,41.8708,72.9402,82.54,35,3,5.53,clear sky
129,Fortuna,US,40.5982,-124.1573,62.42,94,90,3.0,overcast clouds
130,Jalu,LY,29.0331,21.5482,101.46,14,0,13.06,clear sky
131,Bredasdorp,ZA,-34.5322,20.0403,60.12,72,74,6.91,broken clouds
132,Tuatapere,NZ,-46.1333,167.6833,47.82,98,100,1.32,overcast clouds
133,Rio Verde De Mato Grosso,BR,-18.9181,-54.8442,56.05,17,14,7.7,few clouds
134,Longyearbyen,SJ,78.2186,15.6401,44.44,65,75,10.36,broken clouds
135,Upernavik,GL,72.7868,-56.1549,39.99,85,14,12.21,few clouds
136,Victoria,HK,22.2855,114.1577,87.33,87,97,5.99,light rain
137,Port Blair,IN,11.6667,92.75,83.25,80,65,18.97,broken clouds
138,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,75.61,82,82,15.19,broken clouds
139,Talnakh,RU,69.4865,88.3972,64.36,73,96,9.55,moderate rain
140,Erenhot,CN,43.6475,111.9767,68.77,52,85,23.47,overcast clouds
141,Kavaratti,IN,10.5669,72.642,82.2,79,95,16.51,overcast clouds
142,Ilulissat,GL,69.2167,-51.1,45.97,60,2,6.04,clear sky
143,Salamiyah,SY,35.0113,37.0532,99.45,18,0,12.17,clear sky
144,Gaya,IN,24.7833,85.0,78.71,94,90,17.27,heavy intensity rain
145,Grakhovo,RU,56.0502,51.9676,79.56,59,77,15.52,broken clouds
146,Saint-Augustin,CA,51.226,-58.6502,54.77,94,100,17.38,overcast clouds
147,Port Macquarie,AU,-31.4333,152.9167,58.96,77,1,12.15,clear sky
148,Gladstone,AU,-23.85,151.25,66.13,77,2,2.3,light rain
149,Ampanihy,MG,-24.7,44.75,81.73,29,0,8.21,clear sky
150,Camacari,BR,-12.6975,-38.3242,74.97,88,99,15.01,overcast clouds
151,Sambava,MG,-14.2667,50.1667,76.53,61,28,16.42,scattered clouds
152,Pastos Bons,BR,-6.6017,-44.0767,70.66,56,39,3.0,scattered clouds
153,Prince Rupert,CA,54.3161,-130.3201,56.89,100,90,0.0,fog
154,Alta Floresta,BR,-9.8756,-56.0861,58.87,55,3,4.34,clear sky
155,Iqaluit,CA,63.7506,-68.5145,53.33,62,90,3.44,overcast clouds
156,Northam,GB,51.0333,-4.2167,66.02,89,87,9.46,overcast clouds
157,Bolotnoye,RU,55.6717,84.3981,74.44,44,49,8.43,scattered clouds
158,Nuevo Progreso,MX,23.1667,-97.95,76.59,91,54,4.7,broken clouds
159,Puerto Ayora,EC,-0.7393,-90.3518,70.56,93,36,5.01,scattered clouds
160,Bundaberg,AU,-24.85,152.35,65.21,86,23,1.01,few clouds
161,Touros,BR,-5.1989,-35.4608,72.5,80,5,15.1,clear sky
162,Lisakovsk,KZ,52.5369,62.4936,88.5,35,89,11.65,overcast clouds
163,Banepa,NP,27.6298,85.5214,79.12,74,40,9.22,scattered clouds
164,San Patricio,US,28.017,-97.5169,83.86,85,4,5.82,clear sky
165,Udachnyy,RU,66.4167,112.4,80.26,22,0,10.33,clear sky
166,Port Alfred,ZA,-33.5906,26.891,75.22,33,1,5.86,clear sky
167,Balkanabat,TM,39.5108,54.3671,99.86,11,2,13.42,clear sky
168,Ganzhou,CN,28.8184,115.4327,85.26,79,84,8.37,broken clouds
169,Charters Towers,AU,-20.1,146.2667,67.66,74,63,15.37,broken clouds
170,Sitka,US,57.0531,-135.33,62.35,82,78,1.99,broken clouds
171,Lasa,IT,46.6166,10.7002,74.14,71,49,4.23,scattered clouds
172,Pisco,PE,-13.7,-76.2167,61.02,77,90,4.61,overcast clouds
173,Husavik,IS,66.0449,-17.3389,53.51,52,1,2.93,clear sky
174,Norman Wells,CA,65.282,-126.8329,62.64,72,75,3.44,broken clouds
175,Almaznyy,RU,48.0448,40.045,82.54,39,25,10.07,scattered clouds
176,Punata,BO,-17.55,-65.8333,50.05,75,32,5.23,scattered clouds
177,Bonthe,SL,7.5264,-12.505,76.3,88,100,9.19,moderate rain
178,Chuy,UY,-33.6971,-53.4616,41.56,90,0,4.56,clear sky
179,Hay River,CA,60.8156,-115.7999,66.18,68,20,8.05,few clouds
180,Zhuanghe,CN,39.7008,122.9911,78.06,89,37,5.97,light rain
181,Baherden,TM,38.4362,57.4316,97.88,10,0,13.04,clear sky
182,Seoul,KR,37.5683,126.9778,93.96,56,20,10.36,few clouds
183,Port Augusta,AU,-32.5,137.7667,55.71,92,100,8.5,light rain
184,Andenes,NO,69.3143,16.1194,51.08,81,75,11.5,broken clouds
185,Kailua,US,21.4022,-157.7394,80.58,70,90,13.8,overcast clouds
186,Bandarbeyla,SO,9.4942,50.8122,88.63,45,98,26.08,overcast clouds
187,Clyde River,CA,70.4692,-68.5914,37.63,100,1,4.61,clear sky
188,Nanortalik,GL,60.1432,-45.2371,45.52,82,100,3.78,overcast clouds
189,Khani,GE,41.9563,42.9566,78.37,45,3,6.15,clear sky
190,Sihora,IN,23.4833,80.1167,78.13,79,100,18.16,light rain
191,Puerto Asis,CO,0.5133,-76.5007,63.99,90,98,0.89,overcast clouds
192,Puksoozero,RU,62.5903,40.6066,71.74,48,48,3.62,scattered clouds
193,Saint-Joseph,RE,-21.3667,55.6167,76.21,71,7,15.73,clear sky
194,Talcahuano,CL,-36.7167,-73.1167,42.48,93,0,8.05,clear sky
195,Provideniya,RU,64.3833,-173.3,45.18,93,100,11.16,light rain
196,Rio Gallegos,AR,-51.6226,-69.2181,35.65,60,0,14.97,clear sky
197,Verkhnyaya Inta,RU,65.9811,60.3094,63.75,43,78,7.27,broken clouds
198,Marawi,PH,7.9986,124.2928,77.65,93,99,1.77,light rain
199,Kagadi,UG,0.9606,30.7967,87.03,26,39,7.14,scattered clouds
200,Fort-Shevchenko,KZ,44.5086,50.263,84.97,45,4,12.41,clear sky
201,Fare,PF,-16.7,-151.0167,76.35,71,95,16.71,overcast clouds
202,Caravelas,BR,-17.7125,-39.2481,69.33,65,100,14.34,overcast clouds
203,Mar Del Plata,AR,-38.0023,-57.5575,44.01,72,0,5.01,clear sky
204,Kangaatsiaq,GL,68.3065,-53.4641,42.73,88,8,7.36,clear sky
205,Georgetown,MY,5.4112,100.3354,89.53,70,20,1.01,few clouds
206,Mahebourg,MU,-20.4081,57.7,76.24,60,20,14.97,few clouds
207,Pareora,NZ,-44.4871,171.2132,49.17,97,100,1.25,overcast clouds
208,Kingaroy,AU,-26.5333,151.8333,55.44,76,75,2.3,broken clouds
209,Pokhara,NP,28.2333,83.9833,82.38,80,63,3.4,broken clouds
210,Sabla,NG,12.7525,4.7077,84.83,60,37,12.48,scattered clouds
211,Westport,US,41.1415,-73.3579,62.19,88,0,3.0,clear sky
212,Kajaani,FI,64.2273,27.7285,62.65,77,20,3.44,few clouds
213,Maloh,PH,9.056,122.9851,83.34,79,56,9.95,broken clouds
214,Lazaro Cardenas,MX,17.9583,-102.2,74.52,86,100,7.99,overcast clouds
215,Vestmannaeyjar,IS,63.4427,-20.2734,52.79,93,90,16.11,mist
216,Cabo San Lucas,MX,22.8909,-109.9124,84.51,73,58,10.45,broken clouds
217,Wajima,JP,37.4,136.9,83.08,69,20,3.44,few clouds
218,Bana,CM,5.1481,10.2762,68.77,81,99,3.53,light rain
219,Boo,SE,59.3333,18.2833,71.82,69,75,8.05,broken clouds
220,Bam,IR,29.106,58.357,98.19,14,8,12.06,clear sky
221,Glushkovo,RU,51.3392,34.6328,85.95,34,7,9.37,clear sky
222,La Ronge,CA,55.1001,-105.2842,57.45,77,1,1.14,clear sky
223,Merta,IN,26.65,74.0333,90.79,55,100,4.97,heavy intensity rain
224,Porto Novo,BJ,6.4965,2.6036,82.22,65,41,10.85,light rain
225,La Plata,AR,-34.9215,-57.9545,48.0,84,0,7.72,clear sky
226,Tautira,PF,-17.7333,-149.15,71.62,64,78,14.18,broken clouds
227,Bengkulu,ID,-3.8004,102.2655,82.89,76,48,10.87,scattered clouds
228,Erzin,TR,36.9559,36.2,97.32,37,0,7.78,clear sky
229,Souillac,MU,-20.5167,57.5167,76.35,60,20,14.97,few clouds
230,Lagoa,PT,39.05,-27.9833,70.07,83,70,8.05,broken clouds
